episode,loss
309,2.8528397192383896
310,2.8505509758583947
311,2.8503015209775024
312,2.8491984113582856
313,2.8482931735726544
314,2.847674693190257
315,2.8467867145120436
316,2.8459100920404494
317,2.8453073835653164
318,2.8436384218028388
319,2.842294732143111
320,2.841573768480062
321,2.84083895011573
322,2.8402335704760473
323,2.8403641599682574
324,2.839659190992128
325,2.839180698388115
326,2.8402784260372234
327,2.8395556663120094
328,2.8379269846535653
329,2.8375594229137584
330,2.8365093774696417
331,2.837449045431443
332,2.8371695621178623
333,2.8361909792263535
334,2.835580956398533
335,2.8340988999221537
336,2.8338750372100354
337,2.8327359006982316
338,2.8310482737335287
339,2.8297132281717716
340,2.829419895749005
341,2.8294793569964343
342,2.8287323891723384
343,2.828619593138147
344,2.8288721215568504
345,2.8297051342027664
346,2.830248096706157
347,2.8305219957561674
348,2.8298415254500537
349,2.8290994435395493
350,2.8287920550492833
351,2.828721419037633
352,2.828587763051703
353,2.8278583540207762
354,2.827614610026024
355,2.826378946704894
356,2.826193464924645
357,2.825341766329861
358,2.8256341445087063
359,2.824758401759661
360,2.824961727004833
361,2.823877483285943
362,2.8239973635797035
363,2.8225558106291455
364,2.82190297292714
365,2.8214638570054404
366,2.8219126339088363
367,2.8214462150073523
368,2.822408053252899
369,2.8224682661860725
370,2.822294280340507
371,2.8221630517636447
372,2.8216356300910657
373,2.821858337091409
374,2.821489754279442
375,2.8215964950754047
376,2.8220447821821115
377,2.8213235074118375
378,2.821486427478254
379,2.8213018406361834
380,2.821415344584971
381,2.8217942939936127
382,2.8224173130350056
383,2.8226303872594065
384,2.823140170086995
385,2.822934197831563
386,2.8224276513933493
387,2.8220222958855947
388,2.822803654204603
389,2.822417652782351
390,2.822958984386779
391,2.822806355232297
392,2.8228423907448903
393,2.823213692178774
394,2.8238634996383194
395,2.824364483701936
396,2.82423205129698
397,2.82379781235134
398,2.8236169038463266
399,2.823640805256087
400,2.823703175670723
401,2.8230548430512683
402,2.8241368112112983
403,2.8242964485915896
404,2.824014253333459
405,2.8239993125243212
406,2.8243011345405757
407,2.8249821228308547
408,2.825616563630121
409,2.8254898673902136
410,2.826235269445659
411,2.8260299209243063
412,2.8263913519635575
413,2.8260472062746436
414,2.826166044089776
415,2.8265637957363055
416,2.826305032165629
417,2.826011351683739
418,2.8260574278374206
419,2.8264228306850714
420,2.826897140976765
421,2.8265099684194603
422,2.826871498513698
423,2.827487877105261
424,2.82727011273017
425,2.827341092003438
426,2.826921146114031
427,2.827375234410871
428,2.8277000315954384
429,2.828614818307181
430,2.8293980537618926
431,2.8288634035805256
432,2.8298252276296036
433,2.830257310061596
434,2.8301941392636762
435,2.830794181524306
436,2.8313974936346344
437,2.831850794531008
438,2.832876826286065
439,2.833906530965734
440,2.833914643055978
441,2.8339572202963264
442,2.8338283554001618
443,2.8332846972372066
444,2.8333462643926226
445,2.8323768509473273
446,2.8317982648519804
447,2.831266891393647
448,2.831848233256107
449,2.8327264519200837
450,2.832520248903174
451,2.831984431269678
452,2.832399977772919
453,2.8320742786574122
454,2.8330085562399834
455,2.8339125758262207
456,2.8343890685351556
457,2.8342092963620638
458,2.8341681741861247
459,2.8348827043277676
460,2.8352345130875403
461,2.836485146137319
462,2.8357738667285632
463,2.8359405553912898
464,2.835363716780449
465,2.8355173032428294
466,2.8348458359064046
467,2.835034324893856
468,2.834082818382301
469,2.8334751898258173
470,2.833099445148866
471,2.832920272585089
472,2.8323670071708626
473,2.832226158231983
474,2.8322034114501435
475,2.8323918992794326
476,2.831541189788106
477,2.831372453257737
478,2.8319218450221655
479,2.8322470178213837
480,2.832808444055101
481,2.8326435549756974
482,2.832440410299557
483,2.8327110248595972
484,2.8320975698240085
485,2.8324960585797827
486,2.8328993692396445
487,2.83268786955543
488,2.8326069590313177
489,2.832775651263221
490,2.8324819752379216
491,2.8326088359613437
492,2.8315439288379607
493,2.832047432996759
494,2.831671716784964
495,2.83071489186639
496,2.8310264217209102
497,2.830943123233711
498,2.8305839994704103
499,2.8311522609539996
500,2.8308889405000577
501,2.831298218431751
502,2.8307283453437733
503,2.8306241979713924
504,2.830585143972871
505,2.8302950266791753
506,2.8302069602032343
507,2.8298170904487727
508,2.8299085285723082
509,2.8305334867018814
510,2.829937450587124
511,2.8293848861297644
512,2.829903187986848
513,2.830642008111182
514,2.8303569194252005
515,2.8302988248019805
516,2.830892983764441
517,2.830979006204899
518,2.8309813222163553
519,2.8310027271477423
520,2.831024705882768
521,2.8314798518591386
522,2.8310130840717522
523,2.830573486249675
524,2.830864762469778
525,2.8307174792554854
526,2.8295631817590157
527,2.8298595591175677
528,2.829697831898453
529,2.829553234005727
530,2.829656434597029
531,2.830335048727062
532,2.830197477501216
533,2.8304509641446756
534,2.8302030068422552
535,2.8299098921497947
536,2.829410646876241
537,2.8301896112664195
538,2.8291856272687683
539,2.8293167340186938
540,2.8294325273647973
541,2.8293308384842395
542,2.8291555334337857
543,2.8288693249165457
544,2.8284401463066233
545,2.829793209188962
546,2.830427988590523
547,2.8301708745411895
548,2.8301201384884327
549,2.830452956766087
550,2.8310171782827807
551,2.8312776438649183
552,2.831846520588958
553,2.8317741286674494
554,2.8315452082081105
555,2.830732709709058
556,2.831408965733746
557,2.8325609412156014
558,2.832672432552363
559,2.8326696847703534
560,2.8330945337967655
561,2.833237105403805
562,2.8332814465032232
563,2.833217464871057
564,2.8345990864846375
565,2.8351249451512435
566,2.835048921712349
567,2.8352597936302355
568,2.8364313793959726
569,2.838355132593187
570,2.839439853221263
571,2.83963337673661
572,2.840367564034433
573,2.8405662883096823
574,2.8408721259657135
575,2.841839245478221
576,2.8427017030275503
577,2.8431590208093427
578,2.843146857020231
579,2.8429445184451816
580,2.843953026776306
581,2.844612471451087
582,2.844092492173851
583,2.844360943175909
584,2.8448433399718143
585,2.8445790141518628
586,2.8448321604289646
587,2.8465077060932553
588,2.8465304222059444
589,2.847730909442676
590,2.847764126526028
591,2.8476699835717763
592,2.848812274429377
593,2.849844759976104
594,2.850475009727092
595,2.8507763805488833
596,2.8508123811704458
597,2.8508826596875405
598,2.850982310871893
599,2.850415129895445
600,2.850012966642227
601,2.8504241615674912
602,2.850021898335517
603,2.8509178933946204
604,2.8516747618760023
605,2.852590755225097
606,2.8533169215168703
607,2.853689420646833
608,2.8540813261327274
609,2.854125625413193
610,2.8548470573073037
611,2.855694290751954
612,2.8556648927625035
613,2.8558561360460226
614,2.856289173970408
615,2.8574474635832754
616,2.8575216392491956
617,2.857652940684915
618,2.858329812827464
619,2.8594656407271852
620,2.8603176778488155
621,2.859999689130157
622,2.8607978016061457
623,2.8621692092170496
624,2.8626335518201027
625,2.862597752120225
626,2.8631768066818584
627,2.8628257105243677
628,2.8629493380505853
629,2.863124086811934
630,2.8640095537011785
631,2.8649286174076805
632,2.8647925633552505
633,2.864100822614927
634,2.8645113447773354
635,2.8650292257052183
636,2.866191571571345
637,2.8660357201333704
638,2.8667189159561053
639,2.866243514332758
640,2.866391761942944
641,2.867372566984441
642,2.8679582161448076
643,2.8686376442201187
644,2.868414143390308
645,2.868159165414413
646,2.869023763079343
647,2.8704053769428794
648,2.8710177529909044
649,2.871674725790858
650,2.8715214956148456
651,2.8720420810183898
652,2.8713048172916813
653,2.871506898291571
654,2.871401269768407
655,2.8724280362896155
656,2.8718595561453037
657,2.871152525797239
658,2.871318952658706
659,2.872314905832017
660,2.872458313821082
661,2.8723017325594715
662,2.8739591132988163
663,2.875113057159677
664,2.8748693452068057
665,2.874350487156259
666,2.875588118854184
667,2.875433247666489
668,2.8756225572238305
669,2.8756757320150363
670,2.876033028889672
671,2.876259256103844
672,2.876834325969164
673,2.8779908610920266
674,2.879291174443713
675,2.878825234299862
676,2.8795750754516525
677,2.8798179429354014
678,2.880054769084415
679,2.8806270441616006
680,2.8805234359310465
681,2.8806779178413984
682,2.8821407043208045
683,2.8827639275297843
684,2.8829643164643723
685,2.8839873848421598
686,2.8842760723187553
687,2.884302450183118
688,2.884819456340219
689,2.884318337089916
690,2.884866554069836
691,2.885838069441817
692,2.8849623583140893
693,2.884725874859057
694,2.8853097608559297
695,2.886090385474247
696,2.8860248132582984
697,2.886508966718953
698,2.8867778076463453
699,2.8872941595844406
700,2.887487328982855
701,2.888499964789611
702,2.889414089578689
703,2.8890843016662946
704,2.8891135989835988
705,2.889425844854086
706,2.889520319244264
707,2.889499467698994
708,2.88910720313941
709,2.889667915577986
710,2.889676110115056
711,2.8904731355675586
712,2.8909470132787014
713,2.890885937251813
714,2.890440944480669
715,2.8901717396800914
716,2.889736379669251
717,2.890740401998425
718,2.8910774629818716
719,2.8912978849758657
720,2.8910976501728705
721,2.891914157575921
722,2.891966836229347
723,2.8909410991684323
724,2.890583573149499
725,2.8908872713631553
726,2.8914242681103564
727,2.8918888513046124
728,2.8921686391053663
729,2.892375308987022
730,2.8911567873355284
731,2.890906077199203
732,2.891418590648544
733,2.8926276114965055
734,2.8929108413709645
735,2.8930567980857216
736,2.892279797790587
737,2.8924229132473815
738,2.8926973756146106
739,2.8936511985484774
740,2.8942629861292057
741,2.893578744301404
742,2.894186901841552
743,2.894627103560923
744,2.8954308696940902
745,2.896228344314372
746,2.8961155623795403
747,2.8946635280846276
748,2.8940012754334514
749,2.893610045725517
750,2.893529486031029
751,2.893279692456286
752,2.894517653502259
753,2.894831564785355
754,2.8949977093075954
755,2.8951948081562415
756,2.896086439304699
757,2.8967874205443684
758,2.8974689816025894
759,2.8967764148286985
760,2.8965459035944066
761,2.8967344821773793
762,2.896743443712859
763,2.895899744837753
764,2.896112518690957
765,2.8965131171188414
766,2.8962035735678318
767,2.8966521097271825
768,2.896360158311256
769,2.895833027161826
770,2.894862468523048
771,2.8950335069443605
772,2.895216333570134
773,2.894910345063774
774,2.894110852942291
775,2.893867938635462
776,2.894158336202033
777,2.8942579866621814
778,2.8945432932006345
779,2.8949182330139416
780,2.8940335340373697
781,2.894235710375584
782,2.893135633916139
783,2.892310579414347
784,2.891917902236198
785,2.8916215883180336
786,2.891276320442703
787,2.891368705799061
788,2.8919322345020784
789,2.8919084067515577
790,2.892728510067787
791,2.8918898734972114
792,2.8924521959145357
793,2.89205648871504
794,2.891190828377645
795,2.8904925593753
796,2.8916041556040732
797,2.892367907740046
798,2.892927428682246
799,2.8925503792353124
800,2.893079117980693
801,2.8930018423246433
802,2.8927114764377153
803,2.8926556777445387
804,2.892748479710087
805,2.891901661626287
806,2.891079019342777
807,2.891127072793316
808,2.891660955579005
809,2.890232573339158
810,2.8916211458462335
811,2.8912184889523975
812,2.891570073072838
813,2.891204277088105
814,2.8917819071270014
815,2.891582091621043
816,2.892237635511689
817,2.892517492710614
818,2.8930192134897394
819,2.8921244440786817
820,2.8922298904354746
821,2.8920885501213918
822,2.8923794189291616
823,2.8925692687574007
824,2.8928338370515037
825,2.892818083733012
826,2.892434822807727
827,2.893039610425886
828,2.8930352454872654
829,2.8935565374657113
830,2.8936825103365997
831,2.8935666991863678
832,2.893175473701504
833,2.8928059247805105
834,2.892492297311053
835,2.8923588380458334
836,2.893354646448184
837,2.8932746724435328
838,2.8933887475908033
839,2.892719595213687
840,2.8921617586392965
841,2.8925558563573515
842,2.891983052859771
843,2.8917944714763952
844,2.891952303557319
845,2.891135325388437
846,2.889723584786645
847,2.889929095016152
848,2.8903477362454613
849,2.8902860110278397
850,2.8913428072467426
851,2.891687178346854
852,2.891008893551178
853,2.8908432735627474
854,2.891565328707212
855,2.8918151893820845
856,2.891719783129172
857,2.891953633915187
858,2.8921025750583937
859,2.8930285910873983
860,2.8937334267270103
861,2.894327802035674
862,2.893570030967106
863,2.8942049485354993
864,2.894279053945884
865,2.894926297617494
866,2.8953508648506396
867,2.895529438384952
868,2.895185408309986
869,2.8950373664891815
870,2.8951886034032026
871,2.895212913784823
872,2.894954705457587
873,2.895703272692137
874,2.896408908146016
875,2.8967482063489762
876,2.8962320770401093
877,2.89603416234378
878,2.896265508085355
879,2.8966260170548543
880,2.897645291142607
881,2.897182433200395
882,2.897249743476471
883,2.8973882186338993
884,2.8973290645872436
885,2.8974632824987157
886,2.897221448208839
887,2.896572740689626
888,2.896184188677473
889,2.8962104311182673
890,2.895458144184261
891,2.8956401864436048
892,2.8963507781126667
893,2.896712180015293
894,2.896749144059633
895,2.8966893478443807
896,2.8962695141580563
897,2.896009699401438
898,2.8965267397981806
899,2.896486000267345
900,2.8970934288859307
901,2.8966197768078676
902,2.8975782801168646
903,2.897879719931678
904,2.897381521817759
905,2.898670728900035
906,2.8998466515097605
907,2.899843443122425
908,2.899369738889357
909,2.899893356858397
910,2.898476831357613
911,2.8983501508343794
912,2.898125049858099
913,2.898627951956584
914,2.8993397281228797
915,2.8991902960352594
916,2.8991165525926728
917,2.898939535254944
918,2.8987426996665433
919,2.8992878349499445
920,2.8995508316157412
921,2.899605600408839
922,2.8990714728130667
923,2.899507056415186
924,2.8993203809432884
925,2.8996234320586947
926,2.8999920113587376
927,2.899501239590032
928,2.8996367128545826
929,2.899702478774512
930,2.899989689212183
931,2.9008118393408115
932,2.9009909518949555
933,2.900741493286981
934,2.9012540877260964
935,2.901683183785951
936,2.900798754703031
937,2.9010677635627102
938,2.901361308846452
939,2.9019431829955353
940,2.902966075604368
941,2.9022782214393716
942,2.9027279060037885
943,2.9024320662546654
944,2.902980538140233
945,2.9035697571376478
946,2.904322772025706
947,2.9055263135477896
948,2.90507232983128
949,2.9055784040063424
950,2.9051523864083992
951,2.9054992445108554
952,2.9056955179055852
953,2.9053716790360142
954,2.9056423829465285
955,2.9065802990859453
956,2.906114973137918
957,2.905716735483025
958,2.9057540995933455
959,2.904901469225614
960,2.9050813805713323
961,2.904427875541741
962,2.9050740139888154
963,2.90562897069023
964,2.9054525235012574
965,2.9063122654180438
966,2.9056950769753866
967,2.9058550151203493
968,2.9069610041136205
969,2.9071571811366748
970,2.9077801569094146
971,2.9078002905852998
972,2.9071602459822437
973,2.906704797049648
974,2.9059318978942796
975,2.9061441938482995
976,2.9067352009810823
977,2.9072927202523453
978,2.907058074954457
979,2.9061492732201875
980,2.905650763342905
981,2.9059781211717937
982,2.9069991638684667
983,2.90727881200643
984,2.9073342295431157
985,2.9070493888423057
986,2.9075258812519396
987,2.9081699108874113
988,2.9089372937575217
989,2.9096622076282874
990,2.910373820265305
991,2.910294325878169
992,2.910375224575581
993,2.9099587858658946
994,2.9102147591103678
995,2.9109989472569735
996,2.910384889495699
997,2.9100471027747448
998,2.91008358625008
999,2.9108440304663987
1000,2.9106402431820833
1001,2.9108431076076555
1002,2.910256731789104
1003,2.9103611949758563
1004,2.9110388014118174
1005,2.910857036714932
1006,2.911052340363704
1007,2.911642816679869
1008,2.911440929629097
1009,2.912439514382431
1010,2.913187291769487
1011,2.9127298844526046
1012,2.913179332747942
1013,2.9134499054195135
1014,2.913312453296113
1015,2.9134149761717123
1016,2.9138405135238945
1017,2.9141138811525473
1018,2.9140192675933734
1019,2.914576938438218
1020,2.914794899643889
1021,2.9150290959281797
1022,2.91578798309714
1023,2.9160312901997485
1024,2.91646598143933
1025,2.916938001970055
1026,2.917688281682575
1027,2.917961345249878
1028,2.919241399519391
1029,2.918446225330886
1030,2.919137754901797
1031,2.917643655665845
1032,2.91693499229133
1033,2.9176897283510153
1034,2.917840644051281
1035,2.91765656591366
1036,2.917742444913744
1037,2.9163696469482856
1038,2.9163978662430083
1039,2.916586667765161
1040,2.9164073589562345
1041,2.9180469739502173
1042,2.9174736475536873
1043,2.9189144873792
1044,2.9179255263872808
1045,2.917744691609038
1046,2.917832427214521
1047,2.917110238574543
1048,2.9173487325754315
1049,2.9166598617736876
1050,2.9168196877194363
1051,2.9170564231473857
1052,2.916832786131948
1053,2.9179012132800852
1054,2.9175339610267166
1055,2.916706447840703
1056,2.9172388807494234
1057,2.917313212864039
1058,2.9170279894685773
1059,2.917321019028124
1060,2.916251318943492
1061,2.9165123409620533
1062,2.915807773942327
1063,2.9161519711819084
1064,2.916070774830722
1065,2.9153160998174354
1066,2.9158374189805265
1067,2.916621505912387
1068,2.9167553577974865
1069,2.916974147120678
1070,2.9170801439485343
1071,2.917000181389428
1072,2.9177979834171635
1073,2.91771224309648
1074,2.9187035789794686
1075,2.918948659608674
1076,2.9186464767481324
1077,2.918651948671693
1078,2.917934591407234
1079,2.918117761562007
1080,2.9183870244397605
1081,2.9178872030684517
1082,2.917564399865774
1083,2.9174942505475543
1084,2.918619798072586
1085,2.919589403105957
1086,2.919930263126153
1087,2.9197469771166844
1088,2.919492910558223
1089,2.918445323065764
1090,2.918126237639778
1091,2.918917149509621
1092,2.918361959531108
1093,2.9190252523131535
1094,2.9193851744685224
1095,2.9198311082653494
1096,2.92039942748746
1097,2.920283630177755
1098,2.920162650614043
1099,2.9199659574454064
1100,2.9206093062934713
1101,2.92087281937783
1102,2.9214228397807456
1103,2.9214590151045523
1104,2.921591568070322
1105,2.921223441331156
1106,2.919816250196427
1107,2.9201611232437448
1108,2.9203413977070185
1109,2.9196068132399904
1110,2.9196962282383714
1111,2.920721997102487
1112,2.9208669067905726
1113,2.9213307432585265
1114,2.9210317652363846
1115,2.9207789171269964
1116,2.921625666263891
1117,2.921182452927253
1118,2.9205097803470914
1119,2.919842645896281
1120,2.9194399201319134
1121,2.919064637998833
1122,2.9181675540190986
1123,2.9177499843151673
1124,2.917768609387815
1125,2.9173151702428926
1126,2.917275350190944
1127,2.9169546300583136
1128,2.9161916457381984
1129,2.9163124374899234
1130,2.9161348642662754
1131,2.9171572479608217
1132,2.918390342872163
1133,2.9176153958996838
1134,2.917920982734435
1135,2.91825472804095
1136,2.918450446550813
1137,2.9192800111545796
1138,2.9191114266119227
1139,2.9186527464851757
1140,2.9181733719690657
1141,2.9177166204306486
1142,2.9188103457630166
1143,2.917773080304424
1144,2.918077472676022
1145,2.9189307063826697
1146,2.919227892276108
1147,2.9194192982133575
1148,2.9192315395744792
1149,2.9198497840726394
1150,2.9198331929291372
1151,2.919883426723443
1152,2.9200640258866355
1153,2.920016588337164
1154,2.9200881323715566
1155,2.919804226827513
1156,2.9191676249106386
1157,2.919052154827333
1158,2.91929649511516
1159,2.9200376280019253
1160,2.9200418997054203
1161,2.9204995092185815
1162,2.9214754418481412
1163,2.9206469034834606
1164,2.9215087567866957
1165,2.9208425463542875
1166,2.9203796306591374
1167,2.919701447945813
1168,2.9188144817559136
1169,2.918645874145671
1170,2.918075238182412
1171,2.918547066943971
1172,2.9188398022319344
1173,2.918553783791072
1174,2.918735573063958
1175,2.9183367464188312
1176,2.918292612848775
1177,2.918374996793162
1178,2.9192174328337224
1179,2.9202731704451197
1180,2.9203217289809107
1181,2.9203177875439574
1182,2.9201899314590687
1183,2.92041213064331
1184,2.920673284636046
1185,2.9197790974865843
1186,2.919083524597143
1187,2.9198241402126364
1188,2.919388120068529
1189,2.919628908256623
1190,2.920274877024348
1191,2.9201995459014927
1192,2.92143049607631
1193,2.9211240881540785
1194,2.920761781173304
1195,2.9208838645465764
1196,2.921174197416061
1197,2.921570731658302
1198,2.9209483601635937
1199,2.920710746502936
1200,2.9208221256337352
1201,2.921081949126977
1202,2.920527568480622
1203,2.9208223121653005
1204,2.920332999282631
1205,2.9200452741298553
1206,2.9210370869552067
1207,2.9202357635164424
1208,2.920490887982424
1209,2.9213373331480024
1210,2.9218794607905454
1211,2.92179286232374
1212,2.921536898754681
1213,2.9211248507314593
1214,2.9211475072307245
1215,2.9223314375467724
1216,2.9212232186917957
1217,2.921185055355098
1218,2.9221171574376545
1219,2.9224818962471644
1220,2.923008172475336
1221,2.922784747382801
1222,2.92317444405705
1223,2.923514311383027
1224,2.9236908550525555
1225,2.923853757291148
1226,2.9239429032019357
1227,2.9248209346348584
1228,2.924611928648692
1229,2.9250557855269017
1230,2.9251506303593846
1231,2.92410891350362
1232,2.9238368102345205
1233,2.924895192602026
1234,2.9251908460051776
1235,2.9249755352391755
1236,2.9249588357334115
1237,2.92507892631285
1238,2.9253504306689444
1239,2.9256373444171775
1240,2.926940064199383
1241,2.926887634501354
1242,2.926712054031189
1243,2.9267829305333475
1244,2.9270864688879707
1245,2.926289487741228
1246,2.926574217181664
1247,2.926992195358547
1248,2.927813742454961
1249,2.9281035752510225
1250,2.9277509518280325
1251,2.9268632959822067
1252,2.927249283834818
1253,2.926490773088852
1254,2.926272745268846
1255,2.926924194338211
1256,2.9271083307530477
1257,2.927316048909982
1258,2.92734208602403
1259,2.9272495742451916
1260,2.928273458399873
1261,2.9271883269900876
1262,2.9267893042466024
1263,2.9275865348756374
1264,2.9269197070108732
1265,2.927517534453926
1266,2.928283763207389
1267,2.9286104306990035
1268,2.928482613681236
1269,2.9283296396570706
1270,2.9289556642297163
1271,2.928471916767224
1272,2.928345396482431
1273,2.929496370676519
1274,2.929110538877846
1275,2.929511322218654
1276,2.928961580150995
1277,2.929639820293151
1278,2.929775558121179
1279,2.929200245068561
1280,2.9297066684061828
1281,2.9305065920224704
1282,2.930343904064187
1283,2.93089167447999
1284,2.9304646752161125
1285,2.931356228864262
1286,2.932257598799384
1287,2.9313756216704063
1288,2.931091195950789
1289,2.931523612004023
1290,2.9308481068630514
1291,2.931502841312987
1292,2.9315170488178706
1293,2.9315699273008122
1294,2.9323568537262434
1295,2.931715767286115
1296,2.932302900620542
1297,2.932739866967354
1298,2.933153751407307
1299,2.933585994287302
1300,2.9334576847828746
1301,2.93323973742434
1302,2.93393674268505
1303,2.9332662357353967
