episode,cumulative_reward,player
282,-4.062984040976195,2
283,2.088358379800126,1
283,-2.088358379800126,2
284,6.234600652996013,1
284,-6.234600652996013,2
285,-6.920716411323839,1
285,6.920716411323839,2
286,2.971585278240556,1
286,-2.971585278240556,2
287,-0.02887530170864744,1
287,0.02887530170864744,2
288,-0.8979397567541626,1
288,0.8979397567541626,2
289,-2.528766522951462,1
289,2.528766522951462,2
290,1.7479910061111656,1
290,-1.7479910061111656,2
291,-2.6670667875028684,1
291,2.6670667875028684,2
292,5.575860408177075,1
292,-5.575860408177075,2
293,-1.5875921268078723,1
293,1.5875921268078723,2
294,-5.317787582284982,1
294,5.317787582284982,2
295,-5.81161889426269,1
295,5.81161889426269,2
296,-2.3343632013920144,1
296,2.3343632013920144,2
297,-16.716866816700687,1
297,16.716866816700687,2
298,-6.281063766139371,1
298,6.281063766139371,2
299,-24.531903968611662,1
299,24.531903968611662,2
300,9.889903746125754,1
300,-9.889903746125754,2
301,-1.5662313721807903,1
301,1.5662313721807903,2
302,2.846114820746424,1
302,-2.846114820746424,2
303,-4.486012142424573,1
303,4.486012142424573,2
304,-0.48504236400431966,1
304,0.48504236400431966,2
305,12.147045769135477,1
305,-12.147045769135477,2
306,0.35880477472015193,1
306,-0.35880477472015193,2
307,-4.625609266688852,1
307,4.625609266688852,2
308,14.270434087085922,1
308,-14.270434087085922,2
309,-5.60776666211339,1
309,5.60776666211339,2
310,-2.2950351482885023,1
310,2.2950351482885023,2
311,-2.4608807817991094,1
311,2.4608807817991094,2
312,1.8202810271242804,1
312,-1.8202810271242804,2
313,2.925557742081198,1
313,-2.925557742081198,2
314,6.077272997998379,1
314,-6.077272997998379,2
315,-0.11705633193283806,1
315,0.11705633193283806,2
316,1.2164719536226922,1
316,-1.2164719536226922,2
317,2.036048487940087,1
317,-2.036048487940087,2
318,0.16936100783343988,1
318,-0.16936100783343988,2
319,-2.3579380938559544,1
319,2.3579380938559544,2
320,1.1165601507831968,1
320,-1.1165601507831968,2
321,-4.775276767344825,1
321,4.775276767344825,2
322,1.5934727457578055,1
322,-1.5934727457578055,2
323,-3.036354647433869,1
323,3.036354647433869,2
324,1.9411590246900987,1
324,-1.9411590246900987,2
325,-4.570322686260242,1
325,4.570322686260242,2
326,5.7620620856827305,1
326,-5.7620620856827305,2
327,-2.7411735841008817,1
327,2.7411735841008817,2
328,2.8397896845282022,1
328,-2.8397896845282022,2
329,3.0496442867966107,1
329,-3.0496442867966107,2
330,-4.697803580755935,1
330,4.697803580755935,2
331,-1.4785929233532973,1
331,1.4785929233532973,2
332,-1.8685706264808584,1
332,1.8685706264808584,2
333,-0.592400740307203,1
333,0.592400740307203,2
334,3.6880900541828145,1
334,-3.6880900541828145,2
335,-2.050490983168492,1
335,2.050490983168492,2
336,-4.387899058709108,1
336,4.387899058709108,2
337,5.03916082661178,1
337,-5.03916082661178,2
338,-2.32128601258388,1
338,2.32128601258388,2
339,9.212111628414888,1
339,-9.212111628414888,2
340,-0.4721712792765913,1
340,0.4721712792765913,2
341,2.6398238948380297,1
341,-2.6398238948380297,2
342,1.8005226875060585,1
342,-1.8005226875060585,2
343,-5.761963470578981,1
343,5.761963470578981,2
344,2.698423976495622,1
344,-2.698423976495622,2
345,-4.893916083015024,1
345,4.893916083015024,2
346,-1.1557760588906174,1
346,1.1557760588906174,2
347,-2.1599617821693147,1
347,2.1599617821693147,2
348,0.41475858179520614,1
348,-0.41475858179520614,2
349,1.285680917929805,1
349,-1.285680917929805,2
350,-1.13267346069693,1
350,1.13267346069693,2
351,-1.7609418647403816,1
351,1.7609418647403816,2
352,6.279495538488074,1
352,-6.279495538488074,2
353,0.6672401322657868,1
353,-0.6672401322657868,2
354,1.9715353727604965,1
354,-1.9715353727604965,2
355,-3.1540935633207856,1
355,3.1540935633207856,2
356,6.563184579325479,1
356,-6.563184579325479,2
357,16.09334995158206,1
357,-16.09334995158206,2
358,3.6963383580402387,1
358,-3.6963383580402387,2
359,-20.00582260249469,1
359,20.00582260249469,2
360,-0.5358345640341138,1
360,0.5358345640341138,2
361,1.7174377098096167,1
361,-1.7174377098096167,2
362,-25.247917123969955,1
362,25.247917123969955,2
363,2.968042706044027,1
363,-2.968042706044027,2
364,-18.232031084816494,1
364,18.232031084816494,2
365,2.2459340431403265,1
365,-2.2459340431403265,2
366,-0.19062685445009186,1
366,0.19062685445009186,2
367,1.8863014534955798,1
367,-1.8863014534955798,2
368,5.713022724791739,1
368,-5.713022724791739,2
369,6.430339478243961,1
369,-6.430339478243961,2
370,0.927199232572804,1
370,-0.927199232572804,2
371,-2.063867457497394,1
371,2.063867457497394,2
372,1.1746383773575932,1
372,-1.1746383773575932,2
373,-5.081706158759074,1
373,5.081706158759074,2
374,3.413689490308604,1
374,-3.413689490308604,2
375,0.9900439701768201,1
375,-0.9900439701768201,2
376,2.576091792087477,1
376,-2.576091792087477,2
377,4.253120316588427,1
377,-4.253120316588427,2
378,1.295250489913953,1
378,-1.295250489913953,2
379,-0.9928061424973279,1
379,0.9928061424973279,2
380,0.4591485980781545,1
380,-0.4591485980781545,2
381,-3.177945882341594,1
381,3.177945882341594,2
382,-0.708281888435632,1
382,0.708281888435632,2
383,0.4880578919187046,1
383,-0.4880578919187046,2
384,-3.0593283892549,1
384,3.0593283892549,2
385,-6.371429345284437,1
385,6.371429345284437,2
386,-6.018844849160772,1
386,6.018844849160772,2
387,3.33872658826964,1
387,-3.33872658826964,2
388,12.29590681893208,1
388,-12.29590681893208,2
389,-0.9278824415334771,1
389,0.9278824415334771,2
390,-0.6884819839256908,1
390,0.6884819839256908,2
391,5.538527526029845,1
391,-5.538527526029845,2
392,-0.6942241265015752,1
392,0.6942241265015752,2
393,8.675919529879732,1
393,-8.675919529879732,2
394,-8.71171235983358,1
394,8.71171235983358,2
395,-0.714256005831137,1
395,0.714256005831137,2
396,3.329190859106475,1
396,-3.329190859106475,2
397,-5.469796609691896,1
397,5.469796609691896,2
398,2.8939465491399265,1
398,-2.8939465491399265,2
399,2.7071950799395275,1
399,-2.7071950799395275,2
400,0.4082921718694947,1
400,-0.4082921718694947,2
401,2.1435047939457483,1
401,-2.1435047939457483,2
402,5.741753692462659,1
402,-5.741753692462659,2
403,10.446931275260896,1
403,-10.446931275260896,2
404,2.2210531037213794,1
404,-2.2210531037213794,2
405,-4.774395753905655,1
405,4.774395753905655,2
406,-1.8284103191910852,1
406,1.8284103191910852,2
407,2.823338825298266,1
407,-2.823338825298266,2
408,-7.191935374189889,1
408,7.191935374189889,2
409,-0.37221612570879625,1
409,0.37221612570879625,2
410,-8.640690256592436,1
410,8.640690256592436,2
411,-11.967934693439659,1
411,11.967934693439659,2
412,1.843870674707497,1
412,-1.843870674707497,2
413,1.4527837908583578,1
413,-1.4527837908583578,2
414,1.321786856736823,1
414,-1.321786856736823,2
415,-16.68733180826982,1
415,16.68733180826982,2
416,4.624443847232499,1
416,-4.624443847232499,2
417,-0.9521843339768391,1
417,0.9521843339768391,2
418,8.64344767602396,1
418,-8.64344767602396,2
419,6.13735757669727,1
419,-6.13735757669727,2
420,2.923660319619463,1
420,-2.923660319619463,2
421,-5.82410824738568,1
421,5.82410824738568,2
422,8.701438778341815,1
422,-8.701438778341815,2
423,1.2979218968719184,1
423,-1.2979218968719184,2
424,0.4826785006465082,1
424,-0.4826785006465082,2
425,-0.7874516481009616,1
425,0.7874516481009616,2
426,-9.232547692848552,1
426,9.232547692848552,2
427,-0.9999132537497085,1
427,0.9999132537497085,2
428,-4.116616888864231,1
428,4.116616888864231,2
429,-6.4814362794693885,1
429,6.4814362794693885,2
430,0.22991588575722569,1
430,-0.22991588575722569,2
431,9.601874551128548,1
431,-9.601874551128548,2
432,1.5865146459766573,1
432,-1.5865146459766573,2
433,0.8565636460381767,1
433,-0.8565636460381767,2
434,-4.740808616484349,1
434,4.740808616484349,2
435,-2.673502965120099,1
435,2.673502965120099,2
436,-3.7982753357258474,1
436,3.7982753357258474,2
437,6.143239238827848,1
437,-6.143239238827848,2
438,-1.3046252636361864,1
438,1.3046252636361864,2
439,-5.284750461114355,1
439,5.284750461114355,2
440,1.6312018381539404,1
440,-1.6312018381539404,2
441,-4.520071091549957,1
441,4.520071091549957,2
442,3.634667281588767,1
442,-3.634667281588767,2
443,2.204409195142842,1
443,-2.204409195142842,2
444,0.3786076390519606,1
444,-0.3786076390519606,2
445,0.8040071311044301,1
445,-0.8040071311044301,2
446,8.8212587713116,1
446,-8.8212587713116,2
447,0.6622389021956628,1
447,-0.6622389021956628,2
448,0.41200444059181285,1
448,-0.41200444059181285,2
449,2.2884664675058013,1
449,-2.2884664675058013,2
450,3.5897480636753087,1
450,-3.5897480636753087,2
451,-9.897352172978131,1
451,9.897352172978131,2
452,1.1007957524166951,1
452,-1.1007957524166951,2
453,2.648858806609443,1
453,-2.648858806609443,2
454,-14.542655004579945,1
454,14.542655004579945,2
455,2.73013208561889,1
455,-2.73013208561889,2
456,3.1113647777474798,1
456,-3.1113647777474798,2
457,-0.3815158257898883,1
457,0.3815158257898883,2
458,2.7648298324802987,1
458,-2.7648298324802987,2
459,-4.424306480136675,1
459,4.424306480136675,2
460,-3.4541733475374836,1
460,3.4541733475374836,2
461,1.51062360611337,1
461,-1.51062360611337,2
462,0.7459708928091366,1
462,-0.7459708928091366,2
463,-0.13505312074562595,1
463,0.13505312074562595,2
464,3.112330375497043,1
464,-3.112330375497043,2
465,5.267115566650356,1
465,-5.267115566650356,2
466,5.690189749392457,1
466,-5.690189749392457,2
467,0.9069639953218414,1
467,-0.9069639953218414,2
468,-9.158390918860636,1
468,9.158390918860636,2
469,0.044465212257552955,1
469,-0.044465212257552955,2
470,-0.2690229368458411,1
470,0.2690229368458411,2
471,3.8376945650623204,1
471,-3.8376945650623204,2
472,-5.807328076377052,1
472,5.807328076377052,2
473,-5.464221293691795,1
473,5.464221293691795,2
474,-0.026881308256547654,1
474,0.026881308256547654,2
475,-4.375446291703338,1
475,4.375446291703338,2
476,-0.7033030130803657,1
476,0.7033030130803657,2
477,1.457504655493324,1
477,-1.457504655493324,2
478,3.5373028504796316,1
478,-3.5373028504796316,2
479,9.047452249095679,1
479,-9.047452249095679,2
480,0.9317653284068155,1
480,-0.9317653284068155,2
481,8.251015796297017,1
481,-8.251015796297017,2
482,2.3447234685424996,1
482,-2.3447234685424996,2
483,1.4392603445974537,1
483,-1.4392603445974537,2
484,5.9545519118565275,1
484,-5.9545519118565275,2
485,1.6349724762899163,1
485,-1.6349724762899163,2
486,-12.63630092299337,1
486,12.63630092299337,2
487,6.639596152243517,1
487,-6.639596152243517,2
488,0.24169289401883898,1
488,-0.24169289401883898,2
489,0.6880806617971064,1
489,-0.6880806617971064,2
490,3.0754202720554713,1
490,-3.0754202720554713,2
491,-11.808599682997103,1
491,11.808599682997103,2
492,-0.04053937480663615,1
492,0.04053937480663615,2
493,1.7189279278683065,1
493,-1.7189279278683065,2
494,17.865325514275657,1
494,-17.865325514275657,2
495,-3.255716888457886,1
495,3.255716888457886,2
496,-0.23021525277183902,1
496,0.23021525277183902,2
497,0.09917889236371,1
497,-0.09917889236371,2
498,1.4756643241223453,1
498,-1.4756643241223453,2
499,-11.361426398531925,1
499,11.361426398531925,2
500,9.013144933298166,1
500,-9.013144933298166,2
501,2.4218678710020267,1
501,-2.4218678710020267,2
502,4.02326981709568,1
502,-4.02326981709568,2
503,2.3181837229666713,1
503,-2.3181837229666713,2
504,0.2910076657182272,1
504,-0.2910076657182272,2
505,1.7049442665246497,1
505,-1.7049442665246497,2
506,3.391170425749655,1
506,-3.391170425749655,2
507,-0.10018602383655584,1
507,0.10018602383655584,2
508,0.2905271453452295,1
508,-0.2905271453452295,2
509,-1.0624872660260996,1
509,1.0624872660260996,2
510,-1.1295453275516103,1
510,1.1295453275516103,2
511,1.67911408716131,1
511,-1.67911408716131,2
512,2.2951316008322507,1
512,-2.2951316008322507,2
513,-9.193329072217471,1
513,9.193329072217471,2
514,-2.5535185635809894,1
514,2.5535185635809894,2
515,2.6418709223152073,1
515,-2.6418709223152073,2
516,1.4188140941344325,1
516,-1.4188140941344325,2
517,4.736768289806581,1
517,-4.736768289806581,2
518,7.381791190251249,1
518,-7.381791190251249,2
519,-5.401444695551938,1
519,5.401444695551938,2
520,1.8182847594811071,1
520,-1.8182847594811071,2
521,-2.9528949517189265,1
521,2.9528949517189265,2
522,3.2451617969737097,1
522,-3.2451617969737097,2
523,-1.545259103487976,1
523,1.545259103487976,2
524,6.012926319951138,1
524,-6.012926319951138,2
525,6.202688287814346,1
525,-6.202688287814346,2
526,1.71297676404072,1
526,-1.71297676404072,2
527,-3.2785603513279704,1
527,3.2785603513279704,2
528,6.594223731566982,1
528,-6.594223731566982,2
529,11.033693428547316,1
529,-11.033693428547316,2
530,-8.053536718356776,1
530,8.053536718356776,2
531,3.262250980264107,1
531,-3.262250980264107,2
532,-1.8736495147415249,1
532,1.8736495147415249,2
533,2.1651396700537737,1
533,-2.1651396700537737,2
534,8.710402483262364,1
534,-8.710402483262364,2
535,-7.921129694224514,1
535,7.921129694224514,2
536,0.8410162556212082,1
536,-0.8410162556212082,2
537,-2.6239042222231226,1
537,2.6239042222231226,2
538,-3.186287485630643,1
538,3.186287485630643,2
539,3.5190450489581613,1
