episode,cumulative_reward,player
276,-0.9116169285466847,2
277,0.8748476844902193,1
277,-0.8748476844902193,2
278,0.7659864119052077,1
278,-0.7659864119052077,2
279,0.8481502787015097,1
279,-0.8481502787015097,2
280,0.7484402702876392,1
280,-0.7484402702876392,2
281,0.8087058584141369,1
281,-0.8087058584141369,2
282,0.7885171547234213,1
282,-0.7885171547234213,2
283,0.912317000559985,1
283,-0.912317000559985,2
284,0.9051322814261599,1
284,-0.9051322814261599,2
285,0.8294839340367798,1
285,-0.8294839340367798,2
286,0.9927416226947392,1
286,-0.9927416226947392,2
287,1.0221534058393007,1
287,-1.0221534058393007,2
288,1.053155639749673,1
288,-1.053155639749673,2
289,0.9884383618605987,1
289,-0.9884383618605987,2
290,1.024919350094204,1
290,-1.024919350094204,2
291,0.9782431526973303,1
291,-0.9782431526973303,2
292,0.8900940147233137,1
292,-0.8900940147233137,2
293,0.8478219898476376,1
293,-0.8478219898476376,2
294,0.7158359079892419,1
294,-0.7158359079892419,2
295,0.6184387928436496,1
295,-0.6184387928436496,2
296,0.6032315621249136,1
296,-0.6032315621249136,2
297,0.37273758401331314,1
297,-0.37273758401331314,2
298,0.3029418017885766,1
298,-0.3029418017885766,2
299,-0.009613865975712343,1
299,0.009613865975712343,2
300,0.08573233956802696,1
300,-0.08573233956802696,2
301,0.04562377407645845,1
301,-0.04562377407645845,2
302,0.14546400699404688,1
302,-0.14546400699404688,2
303,0.13145022368659287,1
303,-0.13145022368659287,2
304,0.07241967302460094,1
304,-0.07241967302460094,2
305,0.22828808164055425,1
305,-0.22828808164055425,2
306,0.17635137132149595,1
306,-0.17635137132149595,2
307,0.003989676336738279,1
307,-0.003989676336738279,2
308,0.2543308849975252,1
308,-0.2543308849975252,2
309,0.3004112891779239,1
309,-0.3004112891779239,2
310,0.36306497924958875,1
310,-0.36306497924958875,2
311,0.3856022217463456,1
311,-0.3856022217463456,2
312,0.3511596615678427,1
312,-0.3511596615678427,2
313,0.32491264694680744,1
313,-0.32491264694680744,2
314,0.407807768550242,1
314,-0.407807768550242,2
315,0.3560989467684356,1
315,-0.3560989467684356,2
316,0.32970452866099137,1
316,-0.32970452866099137,2
317,0.3260118229515405,1
317,-0.3260118229515405,2
318,0.3769969665698717,1
318,-0.3769969665698717,2
319,0.302850553045136,1
319,-0.302850553045136,2
320,0.2966803429640144,1
320,-0.2966803429640144,2
321,0.2842024926698396,1
321,-0.2842024926698396,2
322,0.30567490072669057,1
322,-0.30567490072669057,2
323,0.2803924408053971,1
323,-0.2803924408053971,2
324,0.1391926790631847,1
324,-0.1391926790631847,2
325,0.057568413757769846,1
325,-0.057568413757769846,2
326,0.0758674542543052,1
326,-0.0758674542543052,2
327,0.0004041356645407079,1
327,-0.0004041356645407079,2
328,0.01917891863211742,1
328,-0.01917891863211742,2
329,0.06662639597238713,1
329,-0.06662639597238713,2
330,0.004943274949080303,1
330,-0.004943274949080303,2
331,-0.030626830793041945,1
331,0.030626830793041945,2
332,-0.075839765098028,1
332,0.075839765098028,2
333,0.015618183903480607,1
333,-0.015618183903480607,2
334,0.15240222598880726,1
334,-0.15240222598880726,2
335,0.3188727405789103,1
335,-0.3188727405789103,2
336,0.24901077420489956,1
336,-0.24901077420489956,2
337,0.3190298417737407,1
337,-0.3190298417737407,2
338,0.33298517720021287,1
338,-0.33298517720021287,2
339,0.5566288411971919,1
339,-0.5566288411971919,2
340,0.5437047256874875,1
340,-0.5437047256874875,2
341,0.5620670162903534,1
341,-0.5620670162903534,2
342,0.4342877791917441,1
342,-0.4342877791917441,2
343,0.24771245612790133,1
343,-0.24771245612790133,2
344,0.27636828706599936,1
344,-0.27636828706599936,2
345,0.3011755017025523,1
345,-0.3011755017025523,2
346,0.2719584669725853,1
346,-0.2719584669725853,2
347,0.2167878165267204,1
347,-0.2167878165267204,2
348,0.28840392784338925,1
348,-0.28840392784338925,2
349,0.3310404140654959,1
349,-0.3310404140654959,2
350,0.3646715864374904,1
350,-0.3646715864374904,2
351,0.2806938322308525,1
351,-0.2806938322308525,2
352,0.32184491993260766,1
352,-0.32184491993260766,2
353,0.2763182069815052,1
353,-0.2763182069815052,2
354,0.24521383142871325,1
354,-0.24521383142871325,2
355,0.22457686879590288,1
355,-0.22457686879590288,2
356,0.27833919267249646,1
356,-0.27833919267249646,2
357,0.42182046729808365,1
357,-0.42182046729808365,2
358,0.3202863754587457,1
358,-0.3202863754587457,2
359,0.04408497612821634,1
359,-0.04408497612821634,2
360,0.048259985125703946,1
360,-0.048259985125703946,2
361,0.14862591032321504,1
361,-0.14862591032321504,2
362,-0.10776675955989112,1
362,0.10776675955989112,2
363,-0.020134999115485646,1
363,0.020134999115485646,2
364,-0.18441676931985182,1
364,0.18441676931985182,2
365,-0.10651909194252199,1
365,0.10651909194252199,2
366,-0.07652813953095831,1
366,0.07652813953095831,2
367,-0.039767917522299905,1
367,0.039767917522299905,2
368,-0.03061898429499453,1
368,0.03061898429499453,2
369,-0.13495143306200771,1
369,0.13495143306200771,2
370,-0.1808684920819943,1
370,0.1808684920819943,2
371,-0.21965873396019867,1
371,0.21965873396019867,2
372,-0.19626846246764326,1
372,0.19626846246764326,2
373,-0.31731568115778974,1
373,0.31731568115778974,2
374,-0.32753410518184645,1
374,0.32753410518184645,2
375,-0.31546886829195436,1
375,0.31546886829195436,2
376,-0.3407146988100255,1
376,0.3407146988100255,2
377,-0.33952392231732587,1
377,0.33952392231732587,2
378,-0.2918133739494756,1
378,0.2918133739494756,2
379,-0.26960301090062616,1
379,0.26960301090062616,2
380,-0.22961955535583897,1
380,0.22961955535583897,2
381,-0.3732501930197754,1
381,0.3732501930197754,2
382,-0.42096285231389374,1
382,0.42096285231389374,2
383,-0.4369658571927079,1
383,0.4369658571927079,2
384,-0.529905147615217,1
384,0.529905147615217,2
385,-0.524412276954823,1
385,0.524412276954823,2
386,-0.6143165782288362,1
386,0.6143165782288362,2
387,-0.5806405593290535,1
387,0.5806405593290535,2
388,-0.448702093572191,1
388,0.448702093572191,2
389,-0.4326932527580112,1
389,0.4326932527580112,2
390,-0.4570579826583797,1
390,0.4570579826583797,2
391,-0.3750020395230525,1
391,0.3750020395230525,2
392,-0.4377028848698389,1
392,0.4377028848698389,2
393,-0.33506776830296287,1
393,0.33506776830296287,2
394,-0.36900701607844894,1
394,0.36900701607844894,2
395,-0.31803338719413327,1
395,0.31803338719413327,2
396,-0.26139784658914844,1
396,0.26139784658914844,2
397,-0.14892714451906053,1
397,0.14892714451906053,2
398,-0.057177041366267535,1
398,0.057177041366267535,2
399,0.21521394911924432,1
399,-0.21521394911924432,2
400,0.12039783337668171,1
400,-0.12039783337668171,2
401,0.1574951950379471,1
401,-0.1574951950379471,2
402,0.18645158375510945,1
402,-0.18645158375510945,2
403,0.3357810179319641,1
403,-0.3357810179319641,2
404,0.36284197260922113,1
404,-0.36284197260922113,2
405,0.19362755737880985,1
405,-0.19362755737880985,2
406,0.17175540643969736,1
406,-0.17175540643969736,2
407,0.24624488735956862,1
407,-0.24624488735956862,2
408,0.031621192746810446,1
408,-0.031621192746810446,2
409,0.08397669811085642,1
409,-0.08397669811085642,2
410,0.020520147027817046,1
410,-0.020520147027817046,2
411,-0.07455039208858849,1
411,0.07455039208858849,2
412,-0.0743144956127564,1
412,0.0743144956127564,2
413,-0.08904223512498474,1
413,0.08904223512498474,2
414,-0.13659709653760033,1
414,0.13659709653760033,2
415,-0.30229985130097015,1
415,0.30229985130097015,2
416,-0.2682201323648721,1
416,0.2682201323648721,2
417,-0.2981024605840414,1
417,0.2981024605840414,2
418,-0.21336159390213624,1
418,0.21336159390213624,2
419,-0.12840863719660386,1
419,0.12840863719660386,2
420,-0.11033763550824122,1
420,0.11033763550824122,2
421,-0.12082595030864976,1
421,0.12082595030864976,2
422,-0.049746289982809645,1
422,0.049746289982809645,2
423,-0.006403524539751786,1
423,0.006403524539751786,2
424,-0.020988329780187717,1
424,0.020988329780187717,2
425,0.016840380601405146,1
425,-0.016840380601405146,2
426,-0.13310571718390765,1
426,0.13310571718390765,2
427,-0.11569311388039587,1
427,0.11569311388039587,2
428,-0.18525717961432023,1
428,0.18525717961432023,2
429,-0.2805679852769802,1
429,0.2805679852769802,2
430,-0.23129079061184854,1
430,0.23129079061184854,2
431,-0.12048611586703012,1
431,0.12048611586703012,2
432,-0.0859352631424549,1
432,0.0859352631424549,2
433,-0.07144561927900116,1
433,0.07144561927900116,2
434,-0.1557346059856728,1
434,0.1557346059856728,2
435,-0.16196472580518895,1
435,0.16196472580518895,2
436,-0.15606848857535627,1
436,0.15606848857535627,2
437,-0.1450277044531956,1
437,0.1450277044531956,2
438,-0.1348610969637187,1
438,0.1348610969637187,2
439,-0.2798297178590111,1
439,0.2798297178590111,2
440,-0.25879598668470577,1
440,0.25879598668470577,2
441,-0.3303949365485856,1
441,0.3303949365485856,2
442,-0.3120534906077585,1
442,0.3120534906077585,2
443,-0.23238976395054028,1
443,0.23238976395054028,2
444,-0.2555879273249769,1
444,0.2555879273249769,2
445,-0.1986086951837824,1
445,0.1986086951837824,2
446,-0.09883834688176028,1
446,0.09883834688176028,2
447,-0.07061634003811054,1
447,0.07061634003811054,2
448,-0.07064388145014443,1
448,0.07064388145014443,2
449,-0.06061602595438451,1
449,0.06061602595438451,2
450,-0.013391810710662123,1
450,0.013391810710662123,2
451,-0.09475591379303965,1
451,0.09475591379303965,2
452,-0.1465429116537534,1
452,0.1465429116537534,2
453,-0.12672672491031686,1
453,0.12672672491031686,2
454,-0.2918686286837213,1
454,0.2918686286837213,2
455,-0.23302637219432454,1
455,0.23302637219432454,2
456,-0.26754457021010464,1
456,0.26754457021010464,2
457,-0.43229322798382397,1
457,0.43229322798382397,2
458,-0.44160831323942334,1
458,0.44160831323942334,2
459,-0.28579315201584327,1
459,0.28579315201584327,2
460,-0.31497653985087704,1
460,0.31497653985087704,2
461,-0.3170446808878395,1
461,0.3170446808878395,2
462,-0.05710580072004845,1
462,0.05710580072004845,2
463,-0.08813675898794504,1
463,0.08813675898794504,2
464,0.12530685561519028,1
464,-0.12530685561519028,2
465,0.15551867085029056,1
465,-0.15551867085029056,2
466,0.21432683688871607,1
466,-0.21432683688871607,2
467,0.20453346230697866,1
467,-0.20453346230697866,2
468,0.05581932587045493,1
468,-0.05581932587045493,2
469,-0.008039416789409157,1
469,0.008039416789409157,2
470,-0.020001638483595575,1
470,0.020001638483595575,2
471,0.03901398174200157,1
471,-0.03901398174200157,2
472,-0.03080568279534485,1
472,0.03080568279534485,2
473,-0.034630834144672044,1
473,0.034630834144672044,2
474,-0.06903654213032358,1
474,0.06903654213032358,2
475,-0.12269144474912518,1
475,0.12269144474912518,2
476,-0.15548539280080362,1
476,0.15548539280080362,2
477,-0.18344154941175464,1
477,0.18344154941175464,2
478,-0.1610210258060979,1
478,0.1610210258060979,2
479,-0.06061844189016782,1
479,0.06061844189016782,2
480,-0.05589227458688118,1
480,0.05589227458688118,2
481,0.05839734219950495,1
481,-0.05839734219950495,2
482,0.08892739576928622,1
482,-0.08892739576928622,2
483,0.09843942029607369,1
483,-0.09843942029607369,2
484,0.18857822330718801,1
484,-0.18857822330718801,2
485,0.26864224152293154,1
485,-0.26864224152293154,2
486,0.20246768078460547,1
486,-0.20246768078460547,2
487,0.23547637642434427,1
487,-0.23547637642434427,2
488,0.11493423717521196,1
488,-0.11493423717521196,2
489,0.13109386820851776,1
489,-0.13109386820851776,2
490,0.16873289076832937,1
490,-0.16873289076832937,2
491,-0.004738381321940146,1
491,0.004738381321940146,2
492,0.0017984661950092662,1
492,-0.0017984661950092662,2
493,-0.06777144982510501,1
493,0.06777144982510501,2
494,0.1979989289159874,1
494,-0.1979989289159874,2
495,0.17258432008971994,1
495,-0.17258432008971994,2
496,0.13699025897093683,1
496,-0.13699025897093683,2
497,0.19268001399149287,1
497,-0.19268001399149287,2
498,0.17849719174131706,1
498,-0.17849719174131706,2
499,0.03781097695660256,1
499,-0.03781097695660256,2
500,0.12385950457088926,1
500,-0.12385950457088926,2
501,0.12664313534145205,1
501,-0.12664313534145205,2
502,0.10945829658778226,1
502,-0.10945829658778226,2
503,0.028170821064839955,1
503,-0.028170821064839955,2
504,0.008870366684808397,1
504,-0.008870366684808397,2
505,0.07366376688911147,1
505,-0.07366376688911147,2
506,0.12585957433851885,1
506,-0.12585957433851885,2
507,0.09662432584717064,1
507,-0.09662432584717064,2
508,0.17144895104252186,1
508,-0.17144895104252186,2
509,0.1645462396393488,1
509,-0.1645462396393488,2
510,0.23965768892975706,1
510,-0.23965768892975706,2
511,0.37612817673576676,1
511,-0.37612817673576676,2
512,0.38064078599701434,1
512,-0.38064078599701434,2
513,0.274179657366256,1
513,-0.274179657366256,2
514,0.23542660316307784,1
514,-0.23542660316307784,2
515,0.4287186304689282,1
515,-0.4287186304689282,2
516,0.39666233293794745,1
516,-0.39666233293794745,2
517,0.4535518591757818,1
517,-0.4535518591757818,2
518,0.44093529431805456,1
518,-0.44093529431805456,2
519,0.32554727159556257,1
519,-0.32554727159556257,2
520,0.3144935159941789,1
520,-0.3144935159941789,2
521,0.3432056489508465,1
521,-0.3432056489508465,2
522,0.28864287913716535,1
522,-0.28864287913716535,2
523,0.2602110691335665,1
523,-0.2602110691335665,2
524,0.31551354732661285,1
