iteration,loss,accuracy
1,1.0994109344044598,0.05531737299389156
2,1.0986122886681087,0.05531737299389156
3,1.0986152306419286,0.05455856129301514
4,1.098612288668109,0.05455856129301514
5,1.0986122886681087,0.05455856129301514
6,1.0986122886681087,0.05455856129301514
7,1.0986122886681087,0.05455856129301514
8,1.0986122886681087,0.05455856129301514
9,1.0986122886681087,0.05455856129301514
10,1.0986122886681087,0.05455856129301514
11,1.098612288668109,0.05455856129301514
12,1.0986122886681087,0.05455856129301514
13,1.0986122886681087,0.05455856129301514
14,1.0986122886681087,0.05455856129301514
15,1.0986128060829146,0.05429297719770839
16,1.0986122886681084,0.05429297719770839
17,1.0985245584874563,0.07931479303410859
18,1.0986202894061283,0.06508707364267557
19,1.098612288668109,0.06508707364267557
20,1.0986170696858095,0.0587509959403574
21,1.0986145922174857,0.057688659559130405
22,1.098612822185415,0.05632279849755283
23,1.098612288668109,0.05632279849755283
24,1.0986122886681087,0.05632279849755283
25,1.0986122886681087,0.05632279849755283
26,1.0986122886681087,0.05632279849755283
27,1.0986125832769023,0.055867511477026975
28,1.0986005153392395,0.0583905603824411
29,1.0986122886681087,0.0583905603824411
30,1.0986122886681087,0.0583905603824411
31,1.098485149392266,0.1487650339568236
32,1.0986796789887323,0.058124976287134346
33,1.0984089322703512,0.19108775657320637
34,0.8444164658083342,0.5639867966764047
35,0.5702418624087366,0.5639867966764047
36,1.5164697184435438,0.5639867966764047
37,1.2811286925354222,0.5639867966764047
38,0.7683824251552525,0.5639867966764047
39,1.3747602121673492,0.5639867966764047
40,1.1347143286555295,0.08267253481048678
41,1.084412780452036,0.5639867966764047
42,0.7806479941001483,0.5639867966764047
43,0.570100328751541,0.5639867966764047
44,0.5568797267250609,0.5639867966764047
45,1.5425653569022462,0.5639867966764047
46,0.5563316524979732,0.5639867966764047
47,0.5572682459359282,0.5639867966764047
48,0.5548451396229854,0.5639867966764047
49,0.5542938899626862,0.5639867966764047
50,0.5528367301821703,0.5639867966764047
51,1.54788460982466,0.5639867966764047
52,0.5546629405879935,0.5639867966764047
53,1.5490714189929604,0.5639867966764047
54,0.5524827590961878,0.5639867966764047
55,1.547454486662637,0.5639867966764047
56,0.5561960925609849,0.5639867966764047
57,1.546240858217934,0.5639867966764047
58,0.5546747115635071,0.5639867966764047
59,1.5456335121910916,0.5639867966764047
60,1.5378257187069089,0.5639867966764047
61,1.5131637878403774,0.5639867966764047
62,1.2529716145175434,0.5639678263838829
63,1.1017998286887793,0.14115794665553744
64,1.0984964592326125,0.17350229540539516
65,1.0986992126416117,0.12156163448040369
66,0.9742045674582808,0.053647987251963423
67,1.2084323900536273,0.518059718480859
68,0.8987890612098872,0.5639867966764047
69,1.2371387906864155,0.5639867966764047
70,1.1043653635702175,0.23009067799825472
71,1.0985697967328056,0.25761657244754715
72,1.1002955399468575,0.0954774822627765
73,1.0986122886681087,0.0954774822627765
74,1.0986122886681087,0.0954774822627765
75,1.0986122886681087,0.0954774822627765
76,1.0994712243156062,0.057328224001214095
77,1.0986122886681087,0.057328224001214095
78,1.0986122886681084,0.057328224001214095
79,1.0986122886681087,0.057328224001214095
80,1.098612288668109,0.057328224001214095
81,1.0986122886681087,0.057328224001214095
82,1.098612288668109,0.057328224001214095
83,1.0986122886681087,0.057328224001214095
84,1.0986122886681087,0.057328224001214095
85,1.0986122886681087,0.057328224001214095
86,1.0986122886681087,0.057328224001214095
87,1.098612288668109,0.057328224001214095
88,1.0986122886681087,0.057328224001214095
89,1.0986122886681087,0.057328224001214095
90,1.0986122886681084,0.057328224001214095
91,1.098612288668109,0.057328224001214095
92,1.0986122886681087,0.057328224001214095
93,1.0986122886681087,0.057328224001214095
94,1.0986122886681087,0.057328224001214095
95,1.0986122886681087,0.057328224001214095
96,1.0986122886681087,0.057328224001214095
97,1.0986122886681087,0.057328224001214095
98,1.0986122886681087,0.057328224001214095
99,1.0986122886681087,0.057328224001214095
100,1.098612288668109,0.057328224001214095
101,1.098612288668109,0.057328224001214095
102,1.0019070704909332,0.5639867966764047
103,1.123319950869679,0.30075501764237206
104,1.1020418867642128,0.08593542512425542
105,0.8177590354624457,0.5639867966764047
106,1.2337220807942078,0.19190347915164851
107,1.098612288668109,0.19190347915164851
108,0.7910430752707351,0.5639867966764047
109,1.3514433093229192,0.41446295101870473
110,1.0993736653529618,0.25875478999886176
111,1.0986122886681091,0.25875478999886176
112,0.7763322459591133,0.5639867966764047
113,1.3712984670517065,0.4469400918162158
114,1.098946580541119,0.33199908942595896
115,0.7005700083848645,0.5639867966764047
116,1.5236133639407192,0.5639867966764047
117,1.1681799920938332,0.27899609211974047
118,1.0993929811891812,0.1911826080358159
119,0.7749732438226347,0.5639867966764047
120,1.301218174025363,0.3796714345335205
121,1.1019051046675994,0.20421519899836854
122,1.0986122886681087,0.20421519899836854
123,1.098612288668109,0.20421519899836854
124,1.1008039253803448,0.11420116098190235
125,1.0986564300934976,0.10932579580377129
126,1.0986122886681087,0.10932579580377129
127,1.0986832754939821,0.10359676746215427
128,1.0986122886681087,0.10359676746215427
129,1.0986582481478615,0.09925257047463672
130,1.0986122886681087,0.09925257047463672
131,1.098612288668109,0.09925257047463672
132,1.098628208680524,0.09718480858974846
133,1.0986122886681087,0.09718480858974846
134,1.098612288668109,0.09718480858974846
135,1.0986122886681087,0.09718480858974846
136,1.0986122886681087,0.09718480858974846
137,1.0986122886681087,0.09718480858974846
138,1.0986122886681091,0.09718480858974846
139,1.098612288668109,0.09718480858974846
140,1.098612288668109,0.09718480858974846
141,1.098614604302548,0.09623629396365292
142,1.0986122886681084,0.09623629396365292
143,1.0570531142384993,0.32951398110558866
144,1.1060031787243854,0.11841256592176651
145,1.0987723114546712,0.11209545851197025
146,1.0986122886681087,0.11209545851197025
147,1.0986399729670262,0.10902227112342072
148,1.098612288668109,0.10902227112342072
149,1.0986253964380694,0.10784611298706226
150,1.098612288668109,0.10784611298706226
151,1.0986122886681087,0.10784611298706226
152,1.098615154719552,0.1070114201160982
153,1.098612288668109,0.1070114201160982
154,1.0986131971245772,0.10655613309557234
155,1.0986122886681087,0.10655613309557234
156,1.0986122886681087,0.10655613309557234
157,1.098612288668109,0.10655613309557234
158,1.098612288668109,0.10655613309557234
159,1.0986122886681087,0.10655613309557234
160,1.0988461235571765,0.09756421444018666
161,1.098612288668109,0.09756421444018666
162,1.0988861284549885,0.08845847402966954
163,1.0986122886681087,0.08845847402966954
164,1.098612288668109,0.08845847402966954
165,1.0986122886681087,0.08845847402966954
166,1.0986122886681091,0.08845847402966954
167,1.0986122886681087,0.08845847402966954
168,0.9873782124863903,0.5589027582805327
169,1.1683351770269892,0.08646659331486892
170,1.0986122886681087,0.08646659331486892
171,1.098612288668109,0.08646659331486892
172,1.0988514955701176,0.07777819933983382
173,1.0986122886681084,0.07777819933983382
174,1.0986122886681087,0.07777819933983382
175,1.098612288668109,0.07777819933983382
176,1.0986122886681087,0.07777819933983382
177,1.0986122886681087,0.07777819933983382
